id,country_name,league_name,season,stage,date,home_team,away_team,home_team_goal,away_team_goal,B365H,B365D,B365A,BSH,BSD,BSA,diff_goals,target
25637,Switzerland,Switzerland Super League,2014/2015,12,2014-10-19 00:00:00,FC Sion,FC Thun,0,0,,,,,,,0,0
25638,Switzerland,Switzerland Super League,2014/2015,12,2014-10-19 00:00:00,FC Luzern,FC Vaduz,0,0,,,,,,,0,0
4378,England,England Premier League,2014/2015,8,2014-10-20 00:00:00,West Bromwich Albion,Manchester United,2,2,5.0,4.0,1.75,,,,0,0
12867,Italy,Italy Serie A,2014/2015,7,2014-10-20 00:00:00,Genoa,Empoli,1,1,2.1,3.3,3.5,,,,0,0
17186,Poland,Poland Ekstraklasa,2014/2015,12,2014-10-20 00:00:00,Zawisza Bydgoszcz,GKS Bełchatów,2,1,,,,,,,1,1
24159,Spain,Spain LIGA BBVA,2014/2015,8,2014-10-20 00:00:00,Real Sociedad,Getafe CF,1,2,1.53,4.0,6.0,,,,-1,1
1278,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-24 00:00:00,Lierse SK,KV Mechelen,0,1,2.7,3.25,2.6,,,,-1,1
7078,France,France Ligue 1,2014/2015,11,2014-10-24 00:00:00,Toulouse FC,RC Lens,0,2,1.57,3.6,6.5,,,,-2,1
9949,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-24 00:00:00,SV Werder Bremen,1. FC Köln,0,1,2.55,3.4,2.63,,,,-1,1
15119,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-24 00:00:00,ADO Den Haag,FC Dordrecht,2,0,1.57,4.5,4.75,,,,2,1
17195,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-24 00:00:00,Wisła Kraków,Podbeskidzie Bielsko-Biała,3,2,,,,,,,1,1
17200,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-24 00:00:00,GKS Bełchatów,Polonia Bytom,1,0,,,,,,,1,1
19376,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-24 00:00:00,Vitória Setúbal,Vitória Guimarães,0,1,2.75,3.3,2.5,,,,-1,1
21074,Scotland,Scotland Premier League,2014/2015,11,2014-10-24 00:00:00,Aberdeen,Motherwell,1,0,1.36,4.75,8.5,,,,1,1
24174,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-24 00:00:00,RC Celta de Vigo,Levante UD,3,0,1.44,4.5,6.0,,,,3,1
1275,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-25 00:00:00,Sporting Charleroi,KV Oostende,2,0,2.15,3.4,3.3,,,,2,1
1276,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-25 00:00:00,SV Zulte-Waregem,KSV Cercle Brugge,1,2,1.67,3.75,5.0,,,,-1,1
1279,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-25 00:00:00,KVC Westerlo,KV Kortrijk,2,1,2.1,3.4,3.4,,,,1,1
1280,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-25 00:00:00,Waasland-Beveren,KRC Genk,0,1,3.4,3.4,2.1,,,,-1,1
4380,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,Liverpool,Hull City,0,0,1.44,4.75,8.0,,,,0,0
4383,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,Southampton,Stoke City,1,0,1.65,4.0,6.0,,,,1,1
4384,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,Sunderland,Arsenal,0,2,5.5,3.8,1.73,,,,-2,1
4385,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,Swansea City,Leicester City,2,0,1.95,3.7,4.2,,,,2,1
4387,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,West Bromwich Albion,Crystal Palace,2,2,1.91,3.6,4.5,,,,0,0
4388,England,England Premier League,2014/2015,9,2014-10-25 00:00:00,West Ham United,Manchester City,2,1,6.5,4.5,1.55,,,,1,1
7070,France,France Ligue 1,2014/2015,11,2014-10-25 00:00:00,SC Bastia,AS Monaco,1,3,3.6,3.25,2.1,,,,-2,1
7071,France,France Ligue 1,2014/2015,11,2014-10-25 00:00:00,SM Caen,FC Lorient,2,1,1.91,3.4,4.0,,,,1,1
7072,France,France Ligue 1,2014/2015,11,2014-10-25 00:00:00,Évian Thonon Gaillard FC,FC Nantes,0,2,2.5,3.2,2.88,,,,-2,1
7074,France,France Ligue 1,2014/2015,11,2014-10-25 00:00:00,Paris Saint-Germain,Girondins de Bordeaux,3,0,1.4,4.6,7.5,,,,3,1
7075,France,France Ligue 1,2014/2015,11,2014-10-25 00:00:00,Stade de Reims,Montpellier Hérault SC,1,0,2.63,3.1,2.8,,,,1,1
9942,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,Borussia Dortmund,Hannover 96,0,1,1.22,6.5,11.0,,,,-1,1
9943,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,Bayer 04 Leverkusen,FC Schalke 04,1,0,1.67,4.1,4.5,,,,1,1
9946,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,FC Augsburg,SC Freiburg,2,0,1.83,3.6,4.2,,,,2,1
9947,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,TSG 1899 Hoffenheim,SC Paderborn 07,1,0,1.62,4.33,4.75,,,,1,1
9948,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,Hertha BSC Berlin,Hamburger SV,3,0,2.2,3.4,3.2,,,,3,1
9950,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-25 00:00:00,Eintracht Frankfurt,VfB Stuttgart,4,5,2.25,3.4,3.0,,,,-1,1
12876,Italy,Italy Serie A,2014/2015,8,2014-10-25 00:00:00,Empoli,Cagliari,0,4,2.0,3.4,3.75,,,,-4,1
12881,Italy,Italy Serie A,2014/2015,8,2014-10-25 00:00:00,Parma,Sassuolo,1,3,1.73,3.6,4.75,,,,-2,1
12882,Italy,Italy Serie A,2014/2015,8,2014-10-25 00:00:00,Sampdoria,Roma,0,0,3.6,3.5,2.0,,,,0,0
15120,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-25 00:00:00,Vitesse,NAC Breda,2,2,1.36,5.0,7.5,,,,0,0
15121,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-25 00:00:00,Heracles Almelo,Willem II,1,3,2.05,3.6,3.25,,,,-2,1
15122,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-25 00:00:00,Ajax,Go Ahead Eagles,3,1,1.22,6.5,11.0,,,,2,1
15125,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-25 00:00:00,AZ,FC Groningen,2,2,1.85,3.8,3.8,,,,0,0
17194,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-25 00:00:00,Piast Gliwice,Jagiellonia Białystok,0,2,,,,,,,-2,1
17197,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-25 00:00:00,Lechia Gdańsk,Śląsk Wrocław,1,4,,,,,,,-3,1
17199,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-25 00:00:00,Pogoń Szczecin,Cracovia,2,1,,,,,,,1,1
19370,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-25 00:00:00,FC Arouca,FC Porto,0,5,8.5,4.75,1.36,,,,-5,1
19371,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-25 00:00:00,Boavista FC,FC Paços de Ferreira,1,2,3.5,3.2,2.15,,,,-1,1
19375,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-25 00:00:00,Moreirense FC,Gil Vicente FC,2,0,1.91,3.25,4.33,,,,2,1
21076,Scotland,Scotland Premier League,2014/2015,11,2014-10-25 00:00:00,Dundee FC,Hamilton Academical FC,2,0,2.7,3.5,2.45,,,,2,1
21077,Scotland,Scotland Premier League,2014/2015,11,2014-10-25 00:00:00,Inverness Caledonian Thistle,Dundee United,1,0,2.5,3.4,2.7,,,,1,1
21078,Scotland,Scotland Premier League,2014/2015,11,2014-10-25 00:00:00,Partick Thistle F.C.,St. Johnstone FC,0,0,2.6,3.2,2.75,,,,0,0
21079,Scotland,Scotland Premier League,2014/2015,11,2014-10-25 00:00:00,St. Mirren,Ross County FC,2,2,1.91,3.6,3.75,,,,0,0
24168,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-25 00:00:00,Córdoba CF,Real Sociedad,1,1,3.4,3.2,2.2,,,,0,0
24171,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-25 00:00:00,Valencia CF,Elche CF,3,1,1.36,4.75,8.5,,,,2,1
24173,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-25 00:00:00,UD Almería,Athletic Club de Bilbao,0,1,3.3,3.25,2.2,,,,-1,1
24175,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-25 00:00:00,Real Madrid CF,FC Barcelona,3,1,2.38,3.75,3.0,,,,2,1
24176,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-25 00:00:00,SD Eibar,Granada CF,1,1,2.1,3.1,3.75,,,,0,0
25640,Switzerland,Switzerland Super League,2014/2015,13,2014-10-25 00:00:00,FC Basel,FC Sion,1,1,,,,,,,0,0
25642,Switzerland,Switzerland Super League,2014/2015,13,2014-10-25 00:00:00,FC Thun,FC Aarau,0,0,,,,,,,0,0
1273,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-26 00:00:00,Club Brugge KV,KAA Gent,2,2,1.8,3.75,4.2,,,,0,0
1274,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-26 00:00:00,RSC Anderlecht,Standard de Liège,0,2,1.57,3.9,5.5,,,,-2,1
1277,Belgium,Belgium Jupiler League,2014/2015,12,2014-10-26 00:00:00,Royal Excel Mouscron,Sporting Lokeren,2,2,3.3,3.4,2.15,,,,0,0
4379,England,England Premier League,2014/2015,9,2014-10-26 00:00:00,Burnley,Everton,1,3,4.75,3.75,1.83,,,,-2,1
4381,England,England Premier League,2014/2015,9,2014-10-26 00:00:00,Manchester United,Chelsea,1,1,2.88,3.6,2.5,,,,0,0
4386,England,England Premier League,2014/2015,9,2014-10-26 00:00:00,Tottenham Hotspur,Newcastle United,1,2,1.75,3.9,5.0,,,,-1,1
7069,France,France Ligue 1,2014/2015,11,2014-10-26 00:00:00,Olympique Lyonnais,Olympique de Marseille,1,0,2.4,3.3,2.88,,,,1,1
7073,France,France Ligue 1,2014/2015,11,2014-10-26 00:00:00,En Avant de Guingamp,OGC Nice,2,7,2.2,3.1,3.5,,,,-5,1
7076,France,France Ligue 1,2014/2015,11,2014-10-26 00:00:00,Stade Rennais FC,LOSC Lille,2,0,2.5,3.2,2.8,,,,2,1
7077,France,France Ligue 1,2014/2015,11,2014-10-26 00:00:00,AS Saint-Étienne,FC Metz,1,0,1.57,3.6,6.5,,,,1,1
9944,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-26 00:00:00,VfL Wolfsburg,1. FSV Mainz 05,3,0,1.67,3.8,5.0,,,,3,1
9945,Germany,Germany 1. Bundesliga,2014/2015,9,2014-10-26 00:00:00,Borussia Mönchengladbach,FC Bayern Munich,0,0,8.0,4.75,1.36,,,,0,0
12874,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Cesena,Inter,0,1,6.5,3.6,1.57,,,,-1,1
12875,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Chievo Verona,Genoa,1,2,2.38,3.1,3.1,,,,-1,1
12877,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Juventus,Palermo,2,0,1.22,5.5,15.0,,,,2,1
12878,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Lazio,Torino,2,1,1.75,3.5,4.75,,,,1,1
12879,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Milan,Fiorentina,1,1,2.05,3.4,3.6,,,,0,0
12880,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Napoli,Hellas Verona,6,2,1.4,4.5,8.0,,,,4,1
12883,Italy,Italy Serie A,2014/2015,8,2014-10-26 00:00:00,Udinese,Atalanta,2,0,1.91,3.4,4.0,,,,2,1
15123,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-26 00:00:00,SC Cambuur,Feyenoord,0,1,3.3,3.5,2.1,,,,-1,1
15124,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-26 00:00:00,FC Utrecht,PSV,1,5,4.5,4.0,1.7,,,,-4,1
15126,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-26 00:00:00,Excelsior,FC Twente,2,1,5.0,4.33,1.57,,,,1,1
15127,Netherlands,Netherlands Eredivisie,2014/2015,10,2014-10-26 00:00:00,PEC Zwolle,SC Heerenveen,2,2,2.1,3.6,3.2,,,,0,0
17196,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-26 00:00:00,Lech Poznań,Górnik Łęczna,1,0,,,,,,,1,1
17201,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-26 00:00:00,Zawisza Bydgoszcz,Legia Warszawa,1,2,,,,,,,-1,1
19372,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-26 00:00:00,CD Nacional,Académica de Coimbra,1,0,1.85,3.4,4.33,,,,1,1
19373,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-26 00:00:00,Estoril Praia,CF Os Belenenses,1,2,1.75,3.4,5.0,,,,-1,1
19374,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-26 00:00:00,SC Braga,SL Benfica,2,1,4.33,3.6,1.8,,,,1,1
19377,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-26 00:00:00,Sporting CP,CS Marítimo,4,2,1.44,4.33,7.0,,,,2,1
21075,Scotland,Scotland Premier League,2014/2015,11,2014-10-26 00:00:00,Celtic,Kilmarnock,2,0,1.2,6.5,13.0,,,,2,1
24169,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-26 00:00:00,Getafe CF,Atlético Madrid,0,1,7.0,3.75,1.53,,,,-1,1
24170,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-26 00:00:00,RCD Espanyol,RC Deportivo de La Coruña,0,0,1.91,3.4,4.0,,,,0,0
24172,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-26 00:00:00,Sevilla FC,Villarreal CF,2,1,2.0,3.4,3.75,,,,1,1
24177,Spain,Spain LIGA BBVA,2014/2015,9,2014-10-26 00:00:00,Málaga CF,Rayo Vallecano,4,0,1.83,3.5,4.33,,,,4,1
25641,Switzerland,Switzerland Super League,2014/2015,13,2014-10-26 00:00:00,FC Zürich,FC St. Gallen,1,1,,,,,,,0,0
25644,Switzerland,Switzerland Super League,2014/2015,13,2014-10-26 00:00:00,FC Vaduz,Grasshopper Club Zürich,1,1,,,,,,,0,0
4382,England,England Premier League,2014/2015,9,2014-10-27 00:00:00,Queens Park Rangers,Aston Villa,2,0,2.38,3.25,3.4,,,,2,1
17198,Poland,Poland Ekstraklasa,2014/2015,13,2014-10-27 00:00:00,Ruch Chorzów,Korona Kielce,0,1,,,,,,,-1,1
19378,Portugal,Portugal Liga ZON Sagres,2014/2015,8,2014-10-27 00:00:00,Rio Ave FC,FC Penafiel,3,2,1.73,3.4,5.25,,,,1,1
1281,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-28 00:00:00,KRC Genk,Lierse SK,3,0,1.5,4.33,6.0,,,,3,1
1287,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-28 00:00:00,KV Mechelen,SV Zulte-Waregem,1,1,2.0,3.6,3.5,,,,0,0
12892,Italy,Italy Serie A,2014/2015,9,2014-10-28 00:00:00,Sassuolo,Empoli,3,1,2.2,3.25,3.3,,,,2,1
1282,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-29 00:00:00,KAA Gent,Waasland-Beveren,4,1,1.4,4.5,7.5,,,,3,1
1283,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-29 00:00:00,KV Oostende,KVC Westerlo,4,0,1.91,3.6,3.75,,,,4,1
1285,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-29 00:00:00,Sporting Lokeren,Sporting Charleroi,5,2,1.65,3.75,5.25,,,,3,1
1286,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-29 00:00:00,KV Kortrijk,RSC Anderlecht,2,3,4.2,3.6,1.83,,,,-1,1
1288,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-29 00:00:00,KSV Cercle Brugge,Standard de Liège,0,1,4.0,3.6,1.85,,,,-1,1
12884,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Atalanta,Napoli,1,1,4.0,3.4,1.91,,,,0,0
12885,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Cagliari,Milan,1,1,3.4,3.4,2.1,,,,0,0
12886,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Fiorentina,Udinese,3,0,1.65,3.6,5.5,,,,3,1
12887,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Genoa,Juventus,1,0,7.0,4.0,1.5,,,,1,1
12889,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Inter,Sampdoria,1,0,1.8,3.6,4.33,,,,1,1
12890,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Palermo,Chievo Verona,1,0,1.91,3.4,4.0,,,,1,1
12891,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Roma,Cesena,2,0,1.18,6.5,15.0,,,,2,1
12893,Italy,Italy Serie A,2014/2015,9,2014-10-29 00:00:00,Torino,Parma,1,0,1.83,3.4,4.33,,,,1,1
1284,Belgium,Belgium Jupiler League,2014/2015,13,2014-10-30 00:00:00,Royal Excel Mouscron,Club Brugge KV,1,4,4.5,3.75,1.73,,,,-3,1
12888,Italy,Italy Serie A,2014/2015,9,2014-10-30 00:00:00,Hellas Verona,Lazio,1,1,3.2,3.3,2.25,,,,0,0
1292,Belgium,Belgium Jupiler League,2014/2015,14,2014-10-31 00:00:00,SV Zulte-Waregem,KRC Genk,2,0,2.4,3.4,2.8,,,,2,1
7085,France,France Ligue 1,2014/2015,12,2014-10-31 00:00:00,AS Monaco,Stade de Reims,1,1,1.44,4.2,7.5,,,,0,0
9655,Germany,Germany 1. Bundesliga,2014/2015,10,2014-10-31 00:00:00,FC Schalke 04,FC Augsburg,1,0,1.91,3.6,3.8,,,,1,1
17206,Poland,Poland Ekstraklasa,2014/2015,14,2014-10-31 00:00:00,Korona Kielce,Wisła Kraków,3,2,,,,,,,1,1
17209,Poland,Poland Ekstraklasa,2014/2015,14,2014-10-31 00:00:00,Górnik Łęczna,Lechia Gdańsk,1,1,,,,,,,0,0
19381,Portugal,Portugal Liga ZON Sagres,2014/2015,9,2014-10-31 00:00:00,SL Benfica,Rio Ave FC,1,0,1.33,4.5,11.0,,,,1,1
21085,Scotland,Scotland Premier League,2014/2015,12,2014-10-31 00:00:00,St. Johnstone FC,Motherwell,2,1,1.83,3.6,4.2,,,,1,1
23810,Spain,Spain LIGA BBVA,2014/2015,10,2014-10-31 00:00:00,RC Deportivo de La Coruña,Getafe CF,1,2,2.2,3.1,3.5,,,,-1,1
1289,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-01 00:00:00,RSC Anderlecht,Sporting Lokeren,1,1,1.62,4.0,5.25,,,,0,0
1290,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-01 00:00:00,Standard de Liège,KV Mechelen,2,0,1.62,3.8,5.5,,,,2,1
1295,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-01 00:00:00,Waasland-Beveren,KV Oostende,1,0,3.2,3.3,2.25,,,,1,1
1296,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-01 00:00:00,KSV Cercle Brugge,KV Kortrijk,0,4,3.2,3.5,2.15,,,,-4,1
4019,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Arsenal,Burnley,3,0,1.25,6.5,14.0,,,,3,1
4021,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Chelsea,Queens Park Rangers,2,1,1.17,8.5,21.0,,,,1,1
4023,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Everton,Swansea City,0,0,1.75,3.8,5.25,,,,0,0
4024,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Hull City,Southampton,0,1,3.8,3.6,2.05,,,,-1,1
4025,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Leicester City,West Bromwich Albion,0,1,2.3,3.5,3.3,,,,-1,1
4027,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Newcastle United,Liverpool,1,0,3.8,3.75,2.0,,,,1,1
4028,England,England Premier League,2014/2015,10,2014-11-01 00:00:00,Stoke City,West Ham United,2,2,2.38,3.4,3.25,,,,0,0
7080,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,En Avant de Guingamp,SC Bastia,1,0,2.05,3.2,3.75,,,,1,1
7081,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,LOSC Lille,AS Saint-Étienne,1,1,2.5,3.0,3.0,,,,0,0
7082,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,FC Lorient,Paris Saint-Germain,1,2,7.0,4.33,1.44,,,,-1,1
7084,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,FC Metz,SM Caen,3,2,2.5,3.2,2.88,,,,1,1
7086,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,Montpellier Hérault SC,Évian Thonon Gaillard FC,2,0,2.0,3.2,4.0,,,,2,1
7088,France,France Ligue 1,2014/2015,12,2014-11-01 00:00:00,OGC Nice,Olympique Lyonnais,1,3,3.3,3.1,2.3,,,,-2,1
9654,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-01 00:00:00,FC Bayern Munich,Borussia Dortmund,2,1,1.44,4.5,6.5,,,,1,1
9657,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-01 00:00:00,1. FSV Mainz 05,SV Werder Bremen,1,2,1.73,4.0,4.33,,,,-1,1
9658,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-01 00:00:00,Hannover 96,Eintracht Frankfurt,1,0,2.25,3.4,3.1,,,,1,1
9659,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-01 00:00:00,VfB Stuttgart,VfL Wolfsburg,0,4,3.3,3.5,2.1,,,,-4,1
9660,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-01 00:00:00,Hamburger SV,Bayer 04 Leverkusen,1,0,3.4,3.5,2.05,,,,1,1
12527,Italy,Italy Serie A,2014/2015,10,2014-11-01 00:00:00,Empoli,Juventus,0,2,7.5,4.2,1.44,,,,-2,1
12530,Italy,Italy Serie A,2014/2015,10,2014-11-01 00:00:00,Napoli,Roma,2,0,2.4,3.3,2.9,,,,2,1
12531,Italy,Italy Serie A,2014/2015,10,2014-11-01 00:00:00,Parma,Inter,2,0,3.4,3.4,2.1,,,,2,1
15129,Netherlands,Netherlands Eredivisie,2014/2015,11,2014-11-01 00:00:00,Ajax,FC Dordrecht,4,0,1.14,7.5,17.0,,,,4,1
15130,Netherlands,Netherlands Eredivisie,2014/2015,11,2014-11-01 00:00:00,Feyenoord,PEC Zwolle,2,0,1.36,5.0,7.5,,,,2,1
15131,Netherlands,Netherlands Eredivisie,2014/2015,11,2014-11-01 00:00:00,FC Twente,SC Heerenveen,2,0,1.53,4.2,5.75,,,,2,1
15132,Netherlands,Netherlands Eredivisie,2014/2015,11,2014-11-01 00:00:00,PSV,ADO Den Haag,1,0,1.22,6.5,10.0,,,,1,1
19383,Portugal,Portugal Liga ZON Sagres,2014/2015,9,2014-11-01 00:00:00,Vitória Guimarães,Sporting CP,3,0,4.0,3.4,1.91,,,,3,1
19386,Portugal,Portugal Liga ZON Sagres,2014/2015,9,2014-11-01 00:00:00,FC Penafiel,Estoril Praia,1,2,4.5,3.4,1.83,,,,-1,1
19387,Portugal,Portugal Liga ZON Sagres,2014/2015,9,2014-11-01 00:00:00,FC Porto,CD Nacional,2,0,1.25,5.25,13.0,,,,2,1
21080,Scotland,Scotland Premier League,2014/2015,12,2014-11-01 00:00:00,Celtic,Inverness Caledonian Thistle,1,0,1.3,5.0,10.0,,,,1,1
21081,Scotland,Scotland Premier League,2014/2015,12,2014-11-01 00:00:00,Dundee United,St. Mirren,3,0,1.75,3.75,4.5,,,,3,1
21082,Scotland,Scotland Premier League,2014/2015,12,2014-11-01 00:00:00,Hamilton Academical FC,Partick Thistle F.C.,3,3,1.83,3.4,4.5,,,,0,0
21083,Scotland,Scotland Premier League,2014/2015,12,2014-11-01 00:00:00,Kilmarnock,Dundee FC,1,3,2.4,3.2,3.0,,,,-2,1
23808,Spain,Spain LIGA BBVA,2014/2015,10,2014-11-01 00:00:00,Real Sociedad,Málaga CF,0,1,2.2,3.4,3.2,,,,-1,1
23809,Spain,Spain LIGA BBVA,2014/2015,10,2014-11-01 00:00:00,Atlético Madrid,Córdoba CF,4,2,1.18,6.5,15.0,,,,2,1
23815,Spain,Spain LIGA BBVA,2014/2015,10,2014-11-01 00:00:00,FC Barcelona,RC Celta de Vigo,0,1,1.13,8.5,17.0,,,,-1,1
23816,Spain,Spain LIGA BBVA,2014/2015,10,2014-11-01 00:00:00,Granada CF,Real Madrid CF,0,4,12.0,7.0,1.2,,,,-4,1
25645,Switzerland,Switzerland Super League,2014/2015,14,2014-11-01 00:00:00,FC Basel,Grasshopper Club Zürich,2,0,,,,,,,2,1
25646,Switzerland,Switzerland Super League,2014/2015,14,2014-11-01 00:00:00,FC Zürich,FC Luzern,2,3,,,,,,,-1,1
1291,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-02 00:00:00,Sporting Charleroi,Club Brugge KV,0,0,4.75,3.6,1.73,,,,0,0
1293,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-02 00:00:00,Lierse SK,KAA Gent,0,1,4.75,3.6,1.73,,,,-1,1
1294,Belgium,Belgium Jupiler League,2014/2015,14,2014-11-02 00:00:00,KVC Westerlo,Royal Excel Mouscron,1,3,1.75,3.75,4.33,,,,-2,1
4020,England,England Premier League,2014/2015,10,2014-11-02 00:00:00,Aston Villa,Tottenham Hotspur,1,2,3.75,3.6,2.1,,,,-1,1
4026,England,England Premier League,2014/2015,10,2014-11-02 00:00:00,Manchester City,Manchester United,1,0,1.91,3.75,4.33,,,,1,1
7079,France,France Ligue 1,2014/2015,12,2014-11-02 00:00:00,Girondins de Bordeaux,Toulouse FC,2,1,2.25,3.25,3.2,,,,1,1
7083,France,France Ligue 1,2014/2015,12,2014-11-02 00:00:00,Olympique de Marseille,RC Lens,2,1,1.25,5.25,13.0,,,,1,1
7087,France,France Ligue 1,2014/2015,12,2014-11-02 00:00:00,FC Nantes,Stade Rennais FC,1,1,2.05,3.2,3.75,,,,0,0
9656,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-02 00:00:00,Borussia Mönchengladbach,TSG 1899 Hoffenheim,3,1,1.95,3.5,3.75,,,,2,1
9661,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-02 00:00:00,1. FC Köln,SC Freiburg,0,1,1.91,3.6,3.8,,,,-1,1
9662,Germany,Germany 1. Bundesliga,2014/2015,10,2014-11-02 00:00:00,SC Paderborn 07,Hertha BSC Berlin,3,1,2.5,3.5,2.63,,,,2,1
12526,Italy,Italy Serie A,2014/2015,10,2014-11-02 00:00:00,Chievo Verona,Sassuolo,0,0,2.4,3.2,3.0,,,,0,0
12529,Italy,Italy Serie A,2014/2015,10,2014-11-02 00:00:00,Milan,Palermo,0,2,1.5,4.0,7.0,,,,-2,1
12532,Italy,Italy Serie A,2014/2015,10,2014-11-02 00:00:00,Sampdoria,Fiorentina,3,1,3.0,3.2,2.4,,,,2,1
